Transaction_ID,Account_ID,Transaction_Date,Transaction_Amount,Merchant_ID,Merchant_Category,Transaction_Type,Is_Fraud
1144,141,2021-05-09 15:00:00,14.077959634088643,27,automotive,POS,0
1145,282,2015-05-17 23:00:00,456.4994370107135,883,online shopping,POS,0
1146,94,2014-07-27 14:00:00,537.7968049277209,109,fashion,POS,0
1147,339,2020-06-01 02:00:00,349.64521535642035,815,electronics,POS,0
1148,85,2020-12-01 06:00:00,851.984018028528,257,automotive,Online,0
1149,16,2010-08-01 02:00:00,619.7897467127665,696,automotive,ATM,0
1150,188,2012-04-16 17:00:00,863.7371316640284,403,health,ATM,0
1151,213,2016-12-10 12:00:00,603.3124647857933,181,electronics,ATM,0
1152,211,2013-12-27 16:00:00,516.44047893442,234,electronics,Online,0
1153,265,2014-03-30 09:00:00,786.0107579127339,31,online shopping,Online,0
1154,306,2016-04-08 12:00:00,951.1142144280631,796,health,Online,0
1155,20,2017-02-17 18:00:00,903.3623311088047,60,supermarket,ATM,0
1156,393,2011-10-15 01:00:00,794.3810442546894,577,automotive,Online,0
1157,301,2021-09-23 11:00:00,275.5641912887052,299,supermarket,Online,0
1158,200,2018-07-24 05:00:00,343.94690033590416,692,online shopping,Online,0
1159,88,2011-02-10 14:00:00,259.03858089576437,370,electronics,ATM,0
1160,228,2011-01-26 19:00:00,734.4443643090873,200,online shopping,POS,0
1161,349,2018-07-10 04:00:00,663.8150355678674,29,supermarket,Online,0
1162,413,2013-12-23 02:00:00,585.4234016305104,204,health,ATM,0
1163,12,2010-12-03 22:00:00,230.20449856166425,646,supermarket,ATM,0
1164,95,2016-05-07 23:00:00,816.3366309949045,443,online shopping,ATM,0
1165,193,2020-10-30 18:00:00,417.67485281598437,191,fashion,Online,0
1166,255,2016-06-17 06:00:00,626.9650539437647,738,online shopping,POS,0
1167,84,2021-05-23 09:00:00,355.2705893931758,720,online shopping,Online,0
1168,395,2019-08-05 09:00:00,456.047284595392,596,online shopping,Online,0
1169,441,2017-08-05 00:00:00,882.1242884647035,117,health,Online,0
1170,396,2014-11-06 08:00:00,614.4663872994388,647,electronics,ATM,0
1171,37,2020-09-04 00:00:00,23.530613136309665,943,online shopping,ATM,0
1172,198,2022-01-05 01:00:00,304.34013296869,365,supermarket,Online,0
1173,78,2019-08-04 23:00:00,69.60418170908744,692,supermarket,ATM,0
1174,326,2022-02-19 06:00:00,419.9911529585921,177,health,POS,0
1175,231,2012-03-10 19:00:00,501.0741764299407,677,electronics,POS,0
1176,38,2011-07-02 20:00:00,611.2233665778438,54,fashion,POS,0
1177,349,2010-08-30 18:00:00,502.73826971095826,989,health,Online,0
1178,39,2013-06-27 07:00:00,27.896180200348898,939,electronics,Online,0
1179,297,2010-09-19 04:00:00,273.5102115445398,176,fashion,POS,0
1180,356,2019-06-16 03:00:00,0.4255808692725793,515,fashion,POS,0
1181,130,2017-12-01 15:00:00,219.79400541902882,572,online shopping,Online,0
1182,391,2016-10-21 03:00:00,948.9536707684547,194,automotive,POS,0
1183,482,2016-01-05 01:00:00,441.2580657746128,897,automotive,POS,0
1184,427,2012-11-02 17:00:00,155.46725777251947,483,supermarket,POS,0
1185,382,2019-12-20 02:00:00,90.01433373980528,956,electronics,ATM,0
1186,159,2011-06-13 02:00:00,208.64545592790395,972,supermarket,Online,0
1187,386,2016-09-30 02:00:00,793.0598159671488,944,supermarket,ATM,0
1188,269,2011-08-27 01:00:00,813.4593069809429,988,electronics,Online,0
1189,127,2018-12-07 04:00:00,167.46982661418218,973,automotive,POS,0
1190,96,2018-12-05 10:00:00,217.21592018126057,837,health,ATM,0
1191,383,2017-08-25 04:00:00,492.42828662875735,967,health,POS,0
1192,97,2021-06-24 21:00:00,43.41063839314852,530,online shopping,ATM,0
1193,444,2010-05-31 18:00:00,445.06203402444777,701,electronics,Online,0
1194,473,2017-02-12 01:00:00,951.4742280452297,130,online shopping,POS,0
1195,257,2022-02-21 12:00:00,130.04962656045004,280,electronics,Online,0
1196,436,2019-03-19 07:00:00,149.682960319367,758,automotive,POS,0
1197,265,2022-04-15 00:00:00,375.4052397702514,41,electronics,Online,0
1198,168,2012-11-30 01:00:00,184.21929588350406,390,supermarket,Online,0
1199,339,2019-01-11 06:00:00,777.7855907757909,72,fashion,POS,0
1200,90,2012-09-29 10:00:00,424.36444367262374,126,health,POS,0
1201,46,2010-06-16 19:00:00,771.7381782462311,447,electronics,ATM,0
1202,105,2011-01-28 17:00:00,770.4262268602943,97,online shopping,Online,0
1203,161,2016-03-07 14:00:00,953.2287587079354,405,supermarket,Online,0
1204,212,2010-12-26 05:00:00,959.5260624195803,688,automotive,ATM,0
1205,166,2010-12-15 18:00:00,191.48425579659113,658,electronics,Online,0
1206,281,2012-01-19 09:00:00,797.3695797737189,796,online shopping,ATM,0
1207,67,2017-03-15 22:00:00,121.98834761011479,806,health,Online,0
1208,422,2016-03-02 05:00:00,691.1985116573,507,automotive,ATM,0
1209,459,2015-08-15 05:00:00,480.8912343873074,69,supermarket,POS,0
1210,372,2010-12-14 12:00:00,729.7068134790184,938,fashion,Online,0
1211,273,2012-02-24 10:00:00,94.57335438185576,844,automotive,POS,0
1212,193,2013-02-03 00:00:00,304.5275141562183,22,supermarket,POS,0
1213,138,2021-05-21 16:00:00,664.2127970115342,433,supermarket,Online,0
1214,374,2017-10-31 00:00:00,195.46812514310008,689,health,ATM,0
1215,214,2018-05-12 04:00:00,620.8212907966994,753,electronics,Online,0
1216,374,2010-03-07 10:00:00,572.1813443343292,157,supermarket,POS,0
1217,229,2021-04-25 11:00:00,159.70814144969614,115,online shopping,Online,0
1218,71,2012-06-16 15:00:00,491.282772860358,981,online shopping,ATM,0
1219,164,2020-04-10 11:00:00,328.9577651668779,111,health,Online,0
1220,436,2010-01-03 21:00:00,420.95769457522636,369,supermarket,Online,0
1221,251,2022-11-21 19:00:00,200.67821650389095,522,supermarket,POS,0
1222,113,2021-02-06 01:00:00,226.63199609387075,711,health,ATM,0
1223,210,2012-06-03 12:00:00,610.0585087530718,527,health,ATM,0
1224,143,2019-11-20 11:00:00,172.99665334284663,353,fashion,Online,0
1225,239,2014-08-20 07:00:00,429.54598524452535,415,online shopping,Online,0
1226,117,2019-06-18 05:00:00,634.4729630032735,944,automotive,POS,0
1227,258,2012-11-05 09:00:00,455.63204744450104,857,health,Online,0
1228,306,2014-11-02 17:00:00,273.36310402004426,951,electronics,ATM,0
1229,56,2013-06-26 01:00:00,234.83900241259727,185,online shopping,ATM,0
1230,114,2015-01-20 06:00:00,443.4182040751355,534,electronics,Online,0
1231,245,2015-01-11 19:00:00,360.1619126838924,920,online shopping,Online,0
1232,38,2011-04-02 10:00:00,930.243419625205,882,health,Online,0
1233,111,2012-08-17 12:00:00,825.874797807694,66,electronics,POS,0
1234,62,2020-07-11 07:00:00,405.82993466826656,599,online shopping,Online,0
1235,329,2019-12-30 05:00:00,832.7878419979936,701,fashion,Online,0
1236,409,2021-04-01 18:00:00,955.1843164933456,407,supermarket,ATM,0
1237,285,2013-07-24 16:00:00,295.4485861097308,225,supermarket,POS,0
1238,36,2018-04-04 17:00:00,424.09635836959615,468,automotive,POS,0
1239,459,2021-11-08 10:00:00,715.6501175037566,585,online shopping,Online,0
1240,305,2011-11-26 13:00:00,458.6922510119934,859,supermarket,POS,0
1241,461,2016-05-17 20:00:00,564.9875073399853,384,health,POS,0
1242,379,2010-04-18 08:00:00,285.205683364948,901,health,Online,0
1243,67,2014-03-01 06:00:00,674.3019322565787,798,supermarket,ATM,0
1244,136,2010-12-14 07:00:00,202.67019905348428,283,fashion,Online,0
1245,68,2022-08-24 23:00:00,454.92705822538926,876,automotive,ATM,0
1246,140,2018-07-09 18:00:00,397.73702919932117,625,automotive,POS,0
1247,440,2016-01-23 06:00:00,25.673688842493547,383,online shopping,Online,0
1248,444,2021-10-19 13:00:00,440.7119549295149,573,supermarket,ATM,0
1249,297,2012-01-03 13:00:00,451.6211203075242,59,automotive,ATM,0
1250,6,2017-04-25 15:00:00,76.57686954096476,244,automotive,POS,0
1251,221,2022-04-17 08:00:00,132.98908234803065,856,electronics,ATM,0
1252,246,2011-04-15 11:00:00,969.1092479165552,293,automotive,POS,0
1253,241,2022-06-22 00:00:00,326.6958846193865,145,automotive,Online,0
1254,440,2011-12-03 12:00:00,230.94872079078243,309,health,POS,0
1255,258,2016-03-09 05:00:00,774.902997992662,463,electronics,ATM,0
1256,436,2021-05-27 16:00:00,249.03086145773366,518,online shopping,ATM,0
1257,459,2013-12-05 20:00:00,491.81240393893233,451,supermarket,POS,0
1258,413,2014-08-30 02:00:00,533.5130615649905,600,automotive,Online,0
1259,318,2011-10-07 01:00:00,370.33318992956686,462,automotive,ATM,0
1260,96,2010-06-20 11:00:00,922.8944305858481,45,health,POS,0
1261,285,2020-12-11 08:00:00,113.16211133365871,412,electronics,ATM,0
1262,352,2013-09-26 22:00:00,34.60093461647518,502,supermarket,Online,0
1263,110,2015-12-13 22:00:00,800.172277320776,643,health,Online,0
1264,299,2020-03-19 07:00:00,860.0890270190354,724,automotive,POS,0
1265,308,2016-01-29 02:00:00,989.4871324531232,965,supermarket,ATM,0
1266,288,2018-02-04 15:00:00,368.9458735485251,667,supermarket,POS,0
1267,499,2012-06-03 07:00:00,720.1718492318478,533,electronics,POS,0
1268,328,2017-07-20 02:00:00,366.2411159901188,33,online shopping,Online,0
1269,370,2021-01-17 23:00:00,935.5758229499926,547,automotive,POS,0
1270,337,2017-09-02 05:00:00,229.46989629115689,276,supermarket,ATM,0
1271,379,2021-04-16 03:00:00,819.9908476572373,192,automotive,POS,0
1272,310,2021-04-17 05:00:00,752.65081110065,663,online shopping,POS,0
1273,290,2012-03-24 22:00:00,304.01876823806265,734,supermarket,Online,0
1274,386,2020-08-02 07:00:00,665.2343885434349,646,automotive,Online,0
1275,228,2018-05-12 22:00:00,319.99396445351834,992,online shopping,POS,0
1276,292,2017-07-13 23:00:00,162.59221328612495,829,electronics,POS,0
1277,75,2013-08-26 20:00:00,687.01879138503,44,online shopping,POS,0
1278,216,2013-03-09 06:00:00,112.97945977063273,789,fashion,POS,0
1279,427,2021-08-20 15:00:00,733.3330479477272,432,automotive,Online,0
1280,27,2020-07-06 04:00:00,935.6035170689055,935,supermarket,POS,0
1281,330,2011-05-12 21:00:00,655.436616786628,36,fashion,POS,0
1282,3,2015-09-25 03:00:00,896.1813128750964,545,fashion,ATM,0
1283,39,2018-12-01 10:00:00,463.97911411520687,264,fashion,ATM,0
1284,241,2010-09-26 08:00:00,172.36831885676762,21,online shopping,POS,0
1285,324,2021-01-17 04:00:00,167.6207498825364,130,automotive,Online,0
1286,217,2010-08-29 13:00:00,886.2778258174164,890,fashion,Online,0
1287,484,2010-03-22 10:00:00,266.08406920662,263,fashion,POS,0
1288,9,2010-03-21 18:00:00,437.19586497767904,679,health,Online,0
1289,469,2017-12-29 05:00:00,59.370062415059266,144,electronics,ATM,0
1290,148,2012-08-13 12:00:00,710.2936718054457,81,fashion,ATM,0
1291,148,2019-04-12 06:00:00,102.57946444008547,709,supermarket,ATM,0
1292,393,2011-03-31 08:00:00,220.09975170946683,990,health,ATM,0
1293,212,2018-02-06 00:00:00,944.8274728676224,763,online shopping,ATM,0
1294,265,2012-08-03 07:00:00,123.40602280762569,66,electronics,Online,0
1295,416,2013-07-07 19:00:00,660.4899119699635,874,health,Online,0
1296,280,2015-08-01 19:00:00,710.456931199062,283,fashion,POS,0
1297,345,2022-02-14 16:00:00,142.80893103295554,345,automotive,ATM,0
1298,49,2022-12-07 02:00:00,619.5639791892991,850,health,POS,0
1299,365,2015-04-18 22:00:00,423.9889792688849,659,supermarket,ATM,0
1300,154,2018-08-26 11:00:00,909.2099491432023,139,fashion,POS,0
1301,17,2010-01-19 07:00:00,886.4851800699898,944,online shopping,POS,0
1302,173,2015-02-18 20:00:00,753.9990796183525,396,automotive,POS,0
1303,86,2011-02-24 14:00:00,912.0342647328494,710,automotive,Online,0
1304,328,2014-09-13 23:00:00,87.82121969613466,433,fashion,POS,0
1305,25,2017-07-07 10:00:00,489.1405413004335,385,automotive,POS,0
1306,337,2010-05-01 08:00:00,308.00245309067185,51,fashion,ATM,0
1307,148,2011-08-24 03:00:00,266.72630942634277,596,health,Online,0
1308,158,2018-12-28 07:00:00,339.34370012916804,644,electronics,Online,0
1309,197,2014-10-10 09:00:00,111.27662593032971,554,electronics,POS,0
1310,134,2012-01-10 02:00:00,228.8200415523477,332,fashion,Online,0
1311,224,2019-09-02 23:00:00,943.4840116209554,600,supermarket,Online,0
1312,31,2022-01-06 07:00:00,429.44836819477416,302,health,ATM,0
1313,276,2019-12-04 00:00:00,722.4652902269748,437,supermarket,Online,0
1314,370,2022-12-01 01:00:00,577.0910792394886,12,electronics,Online,0
1315,53,2011-04-23 06:00:00,757.3773756199577,119,automotive,Online,0
1316,34,2022-03-09 00:00:00,88.39064696275246,884,automotive,Online,0
1317,50,2013-11-28 20:00:00,622.1492076190731,154,online shopping,POS,0
1318,488,2016-11-10 04:00:00,363.41600956627815,396,supermarket,POS,0
1319,472,2022-06-13 12:00:00,752.5371442262186,351,automotive,ATM,0
1320,334,2012-04-15 20:00:00,873.6602518981331,109,supermarket,Online,0
1321,154,2020-08-07 04:00:00,533.5102975729434,553,electronics,POS,0
1322,273,2014-12-03 22:00:00,660.8000246049914,938,online shopping,Online,0
1323,4,2013-12-17 03:00:00,124.42250149315426,751,online shopping,POS,0
1324,261,2013-05-21 11:00:00,385.59706478704027,120,automotive,Online,0
1325,461,2017-05-27 20:00:00,403.2827500215187,499,automotive,POS,0
1326,56,2018-10-07 04:00:00,654.080341312875,776,supermarket,ATM,0
1327,46,2015-09-13 04:00:00,42.93273893816707,439,online shopping,Online,0
1328,297,2012-11-23 10:00:00,115.00167129119343,794,electronics,ATM,0
1329,58,2022-12-07 23:00:00,102.07553338405174,381,automotive,POS,0
1330,432,2019-11-01 19:00:00,768.9821207948329,804,supermarket,ATM,0
1331,289,2021-05-17 14:00:00,517.4301068170879,867,supermarket,POS,0
1332,261,2021-11-29 22:00:00,264.83796525966306,796,electronics,ATM,0
1333,66,2017-01-05 21:00:00,1.7995703438651312,237,online shopping,Online,0
1334,3,2022-07-21 19:00:00,769.5984774777461,502,electronics,Online,0
1335,320,2016-03-30 05:00:00,72.3522166564785,382,electronics,Online,0
1336,368,2020-11-13 05:00:00,400.63680677405466,793,automotive,POS,0
1337,272,2013-10-01 00:00:00,870.3993969361162,648,electronics,Online,0
1338,42,2010-12-17 01:00:00,800.5802120302077,935,supermarket,POS,0
1339,101,2022-11-24 13:00:00,861.3331240578569,658,electronics,ATM,0
1340,231,2010-02-20 13:00:00,598.3658944461122,613,automotive,Online,0
1341,14,2019-12-14 11:00:00,425.0356404326047,458,fashion,ATM,0
1342,314,2014-12-27 11:00:00,652.9683711563341,604,automotive,Online,0
1343,192,2021-07-07 03:00:00,377.96561564630116,496,electronics,POS,0
1344,27,2011-10-03 00:00:00,39.6719037341271,47,automotive,Online,0
1345,490,2011-01-23 18:00:00,641.7700623512623,236,health,ATM,0
1346,230,2019-11-04 18:00:00,233.88817746108947,572,health,ATM,0
1347,389,2019-03-03 10:00:00,65.61005309539868,995,supermarket,ATM,0
1348,35,2010-08-02 05:00:00,259.6059235896324,437,online shopping,ATM,0
1349,101,2011-04-29 17:00:00,980.878606297555,311,fashion,Online,0
1350,205,2013-11-30 01:00:00,829.7387934695223,397,online shopping,POS,0
1351,85,2019-11-26 17:00:00,879.7144974649419,486,electronics,ATM,0
1352,375,2020-12-03 20:00:00,748.1425455584047,122,online shopping,Online,0
1353,370,2011-02-05 00:00:00,585.6668760071921,462,electronics,POS,0
1354,481,2012-12-28 19:00:00,362.21193256224274,786,online shopping,Online,0
1355,10,2013-03-25 03:00:00,593.9769258677346,159,supermarket,ATM,0
1356,390,2013-01-09 14:00:00,471.1623569294762,940,online shopping,ATM,0
1357,27,2017-10-03 10:00:00,983.0436071659402,505,online shopping,ATM,0
1358,295,2020-10-19 15:00:00,574.7651609657379,914,online shopping,Online,0
1359,0,2016-01-24 15:00:00,150.63589148622535,64,supermarket,POS,0
1360,316,2019-07-09 17:00:00,817.694667529002,971,health,Online,0
1361,454,2022-07-05 05:00:00,18.31748501986752,602,fashion,ATM,0
1362,356,2011-02-02 22:00:00,316.9707844333014,294,supermarket,POS,0
1363,323,2014-05-28 06:00:00,21.387510627101758,236,online shopping,Online,0
1364,88,2012-01-16 10:00:00,352.1942483789603,797,health,ATM,0
1365,225,2013-04-04 02:00:00,673.6540906485039,312,health,ATM,0
1366,337,2015-10-26 08:00:00,56.01661315050788,317,automotive,Online,0
1367,157,2013-05-09 15:00:00,674.6590814669654,984,automotive,Online,0
1368,124,2014-06-29 23:00:00,708.8057944375718,197,online shopping,POS,0
1369,397,2012-04-21 12:00:00,481.8883971448654,371,health,POS,0
1370,243,2015-03-05 18:00:00,59.33977374096144,949,automotive,ATM,0
1371,461,2015-10-03 06:00:00,597.4682419471953,75,health,POS,0
1372,272,2012-02-14 06:00:00,26.032903270571396,505,automotive,POS,0
1373,137,2014-12-26 11:00:00,133.25296886226923,60,automotive,POS,0
1374,347,2014-01-18 13:00:00,793.0009632948965,848,supermarket,POS,0
1375,207,2010-04-20 19:00:00,569.4484387011659,616,fashion,Online,0
1376,378,2020-07-05 04:00:00,103.3954912054289,845,automotive,ATM,0
1377,80,2020-06-28 05:00:00,80.46247971417242,162,health,POS,0
1378,331,2015-09-12 20:00:00,923.3448538881437,265,online shopping,ATM,0
1379,403,2019-02-25 09:00:00,594.123515350959,725,electronics,Online,0
1380,365,2012-05-21 22:00:00,833.4137160526425,423,fashion,POS,0
1381,205,2011-11-20 16:00:00,634.8917901030035,709,online shopping,ATM,0
1382,24,2017-06-14 23:00:00,925.1745198172722,75,fashion,POS,0
1383,224,2014-07-07 10:00:00,637.2377698979908,363,automotive,POS,1
1384,189,2020-06-27 05:00:00,62.44789553718111,702,fashion,Online,0
1385,472,2020-09-17 11:00:00,145.90066705988735,300,supermarket,ATM,0
1386,102,2014-01-17 22:00:00,29.88021636223115,70,fashion,ATM,0
1387,40,2014-10-21 05:00:00,65.12010247165145,221,supermarket,ATM,0
1388,400,2015-12-06 07:00:00,438.1755497353762,571,online shopping,ATM,0
1389,477,2010-10-13 00:00:00,804.3691793464689,6,electronics,POS,0
1390,64,2020-03-08 15:00:00,866.1564714195993,886,online shopping,POS,0
1391,199,2019-09-24 15:00:00,677.8773651658985,185,automotive,ATM,0
1392,397,2017-05-22 01:00:00,837.4066597477678,876,health,Online,0
1393,399,2018-06-09 09:00:00,719.071138715618,751,supermarket,ATM,0
1394,235,2016-12-08 00:00:00,211.4155679551275,196,electronics,POS,0
1395,95,2020-07-10 03:00:00,941.9206987374525,302,electronics,POS,0
1396,473,2019-07-05 12:00:00,268.7199228230339,53,electronics,ATM,0
1397,200,2021-01-18 17:00:00,224.99064856763894,622,electronics,Online,0
1398,159,2010-03-09 20:00:00,533.7462994300712,134,online shopping,POS,0
1399,494,2021-09-20 09:00:00,920.35185897576,896,electronics,ATM,0
1400,450,2020-09-05 07:00:00,127.36297875619074,707,automotive,Online,0
1401,469,2019-08-01 09:00:00,182.85927525161995,180,supermarket,ATM,0
1402,199,2021-09-05 16:00:00,892.7368011442521,486,online shopping,POS,0
1403,6,2020-10-23 17:00:00,822.9671456735493,360,health,ATM,0
1404,140,2018-04-29 17:00:00,101.69581567823671,657,electronics,ATM,0
1405,484,2017-03-07 11:00:00,469.36660121079143,382,automotive,ATM,0
1406,184,2010-06-17 16:00:00,309.5954785795781,806,automotive,Online,0
1407,315,2014-09-23 08:00:00,4.762833961118318,615,fashion,Online,0
1408,327,2011-11-22 13:00:00,878.5646494231752,334,electronics,Online,0
1409,222,2019-08-25 03:00:00,982.2099908996921,923,fashion,POS,0
1410,39,2014-06-13 20:00:00,9.80693684756262,723,automotive,ATM,0
1411,425,2019-09-27 15:00:00,146.3775458541723,539,fashion,ATM,0
1412,322,2011-05-04 11:00:00,401.018357348066,49,automotive,Online,0
1413,100,2020-08-01 07:00:00,85.23327684603731,916,health,ATM,0
1414,95,2012-05-03 21:00:00,333.75099856613554,787,health,ATM,0
1415,427,2022-05-14 09:00:00,808.2506259004942,476,supermarket,ATM,0
1416,234,2014-10-16 15:00:00,29.442500981053165,406,supermarket,POS,0
1417,51,2013-04-16 17:00:00,737.8512445450009,245,fashion,ATM,0
1418,146,2019-10-16 07:00:00,460.3210478318769,703,health,ATM,0
1419,495,2015-02-10 00:00:00,19.03408297312559,729,online shopping,POS,0
1420,457,2016-04-07 22:00:00,509.2571915092253,440,fashion,POS,0
1421,258,2015-02-09 02:00:00,871.6665973816719,127,supermarket,Online,0
1422,347,2010-04-15 08:00:00,181.19630913120454,767,online shopping,POS,0
1423,255,2010-11-18 02:00:00,334.18726834328027,295,health,Online,0
1424,8,2019-05-12 04:00:00,542.6179267022217,231,supermarket,Online,0
1425,310,2011-03-21 13:00:00,364.69217546384994,137,electronics,POS,0
1426,42,2022-06-17 20:00:00,165.9305658243798,929,health,Online,0
1427,485,2015-09-28 23:00:00,592.7040044127428,897,electronics,Online,0
1428,248,2018-04-04 14:00:00,122.89317125119669,676,electronics,Online,0
1429,311,2022-06-13 09:00:00,317.9828675517008,734,electronics,POS,0
1430,49,2013-01-02 01:00:00,197.66132293806925,529,supermarket,Online,0
1431,407,2018-04-07 04:00:00,463.37813435886164,514,fashion,Online,0
1432,458,2016-12-05 23:00:00,817.7035830203165,698,supermarket,Online,0
1433,195,2012-10-10 07:00:00,747.7020820440956,498,automotive,ATM,0
1434,434,2022-04-18 06:00:00,960.5552784802298,676,online shopping,Online,0
1435,332,2022-04-20 17:00:00,79.21948319556537,16,automotive,POS,0
1436,73,2012-01-14 01:00:00,332.8808359153036,610,health,POS,0
1437,350,2020-10-16 21:00:00,456.5620341906603,312,supermarket,Online,1
1438,248,2011-11-06 07:00:00,451.399181620874,611,health,Online,0
1439,121,2017-12-28 06:00:00,469.7736806540678,563,supermarket,Online,0
1440,272,2018-06-01 04:00:00,402.0031865061463,363,fashion,Online,0
1441,105,2014-12-30 08:00:00,247.96903473973353,341,electronics,ATM,0
1442,178,2016-01-14 19:00:00,182.50762826021338,796,online shopping,Online,0
1443,131,2014-11-27 06:00:00,669.7341046024795,304,electronics,Online,0
1444,42,2015-08-23 12:00:00,838.2969733902195,265,online shopping,Online,0
1445,36,2020-04-06 08:00:00,957.7892846018467,698,electronics,POS,0
1446,74,2014-11-14 03:00:00,167.35805609871989,879,electronics,ATM,0
1447,201,2018-01-29 07:00:00,242.3094502488441,81,health,POS,0
1448,59,2022-02-26 16:00:00,448.93045385653306,168,supermarket,Online,0
1449,400,2021-05-25 09:00:00,499.66462616399986,14,electronics,Online,0
1450,130,2022-04-24 11:00:00,713.3936197829307,633,automotive,POS,0
1451,104,2016-05-11 06:00:00,31.582410978678976,746,supermarket,ATM,0
1452,446,2022-11-05 05:00:00,82.3742604171478,278,health,ATM,0
1453,70,2012-02-27 11:00:00,452.08552504103636,121,fashion,Online,0
1454,184,2022-04-28 04:00:00,907.8459828616853,39,online shopping,POS,0
1455,409,2017-12-24 02:00:00,924.7439922065129,37,online shopping,POS,0
1456,95,2017-11-14 17:00:00,208.61157531192032,602,supermarket,POS,0
1457,366,2011-01-21 03:00:00,603.2875508719892,468,supermarket,Online,1
1458,49,2013-01-12 20:00:00,121.46207681648103,202,fashion,Online,0
1459,373,2015-06-28 07:00:00,231.64448281974026,328,electronics,ATM,0
1460,113,2017-05-12 04:00:00,301.4061724903576,223,automotive,Online,0
1461,340,2010-12-13 02:00:00,109.76410756856669,879,electronics,POS,0
1462,306,2022-10-14 17:00:00,858.3749346887269,338,online shopping,POS,0
1463,499,2021-06-19 12:00:00,9.54662665428685,940,automotive,Online,0
1464,57,2010-05-03 20:00:00,79.26522221280885,821,supermarket,POS,1
1465,226,2014-05-24 03:00:00,983.5098059680244,402,electronics,ATM,0
1466,29,2013-11-18 08:00:00,355.34341475265506,362,fashion,POS,0
1467,424,2014-09-21 23:00:00,583.422167483875,374,online shopping,Online,0
1468,330,2011-11-07 02:00:00,845.4588642142282,324,fashion,ATM,0
1469,255,2014-11-10 13:00:00,121.51560641813752,826,fashion,ATM,0
1470,296,2022-09-04 17:00:00,980.4527913136857,725,online shopping,Online,0
1471,400,2017-09-09 07:00:00,96.20622864706208,831,electronics,ATM,0
1472,169,2017-10-19 08:00:00,195.84545156397272,46,supermarket,ATM,0
1473,207,2015-05-08 15:00:00,505.2092959971328,541,fashion,Online,0
1474,158,2021-11-25 09:00:00,741.0505971340517,738,automotive,ATM,0
1475,318,2012-02-07 01:00:00,757.3395873234614,45,online shopping,Online,0
1476,310,2020-10-20 04:00:00,697.0090317936731,623,health,POS,0
1477,475,2012-04-19 01:00:00,286.74687749661786,422,health,Online,0
1478,303,2018-07-05 17:00:00,52.282515264930886,982,online shopping,ATM,0
1479,217,2021-05-20 18:00:00,397.0263781833364,1000,online shopping,ATM,0
1480,243,2020-10-02 12:00:00,967.54125220556,116,fashion,POS,0
1481,196,2022-10-03 05:00:00,668.3758613793838,740,supermarket,ATM,0
1482,101,2022-02-14 15:00:00,981.4159250872403,705,electronics,ATM,0
1483,6,2018-09-22 12:00:00,605.6130444565147,7,fashion,POS,0
1484,430,2017-09-28 09:00:00,974.4033515578848,372,fashion,POS,0
1485,6,2016-06-04 07:00:00,280.0313524326632,575,supermarket,ATM,0
1486,479,2010-02-09 20:00:00,914.1890903725051,415,electronics,ATM,0
1487,344,2021-03-12 20:00:00,334.765046614839,736,supermarket,POS,0
1488,265,2018-07-12 23:00:00,425.3003806924116,587,fashion,Online,0
1489,231,2020-08-16 07:00:00,457.76310328884495,606,supermarket,Online,0
1490,86,2016-04-17 17:00:00,774.98656748192,693,supermarket,Online,0
1491,130,2020-07-24 15:00:00,725.4275700636841,299,online shopping,ATM,0
1492,329,2015-05-31 02:00:00,597.4552130093041,482,electronics,POS,0
1493,229,2021-12-15 05:00:00,721.6862719445526,890,supermarket,POS,0
1494,91,2013-01-25 09:00:00,995.7218925435691,78,online shopping,POS,0
1495,304,2017-04-18 14:00:00,121.35500568869672,835,health,POS,0
1496,248,2012-01-16 16:00:00,542.1013003128031,729,online shopping,ATM,0
1497,91,2018-09-25 16:00:00,837.4579066076521,799,supermarket,ATM,0
1498,379,2020-10-21 19:00:00,235.08135755789928,713,health,ATM,0
1499,470,2011-11-16 03:00:00,4.9115408607659505,102,online shopping,Online,0
1500,433,2018-08-10 15:00:00,376.65838016750774,546,automotive,POS,0
1501,236,2015-12-06 02:00:00,755.5412760340705,307,automotive,Online,0
1502,76,2014-10-15 14:00:00,202.2249690274871,431,online shopping,Online,0
1503,212,2016-05-25 18:00:00,281.54224847983977,614,health,Online,0
1504,137,2011-09-16 23:00:00,539.9833791659684,453,automotive,Online,0
1505,315,2011-11-13 09:00:00,203.45090126768127,156,online shopping,ATM,0
1506,442,2018-11-24 05:00:00,956.5610101037058,682,online shopping,Online,0
1507,5,2012-02-20 03:00:00,113.40022951977424,226,supermarket,Online,0
1508,35,2022-01-15 17:00:00,856.8231974178257,543,online shopping,POS,0
1509,8,2017-02-06 11:00:00,405.9319333938689,724,online shopping,POS,0
1510,51,2017-04-28 00:00:00,123.6333972242386,629,fashion,ATM,0
1511,212,2014-12-01 08:00:00,59.14502355292706,743,fashion,ATM,0
1512,351,2010-12-16 01:00:00,879.3524586944773,629,automotive,ATM,0
1513,250,2013-02-18 18:00:00,353.9638050183789,918,supermarket,Online,0
1514,297,2021-01-30 04:00:00,62.03487862761492,681,health,Online,0
1515,280,2014-09-08 05:00:00,738.4632528530838,3,health,POS,0
1516,220,2018-10-19 05:00:00,777.9617985145662,724,electronics,ATM,0
